fragment_id,source_dataset,review_id,variant_fragment_raw,variant_fragment_normalized,phonetic_text,pinyin_reading,canonical_fragment,canonical_phonetic_text,canonical_pinyin_reading,ipa,ipa_candidate,canonical_ipa,canonical_ipa_candidate,needs_manual_review,manual_review_reasons,extraction_method,category,review_categories,official_code_pinyin,official_decode_pinyin,official_code_ipa,official_decode_ipa,original_review,decode_review
codedlang:724:01,Crowd-AI-Lab/CodedLang,724,好次,好次,好次,hao3 ci4,好吃,好吃,hao3 chi1,xɑʊ˨˩˦ tsʰɹ̩˥˩,xɑʊ˨˩˦ tsʰɹ̩˥˩,xɑʊ˨˩˦ ʈʂʰɻ̩˥,xɑʊ˨˩˦ ʈʂʰɻ̩˥,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,hao3 ci4,hao3 chi1,xau̯˧˩˧ tsʰɹ̩˥˩,xau̯˧˩˧ ʈʂʰɻ̩˥,每次去西雅图那边都去，川菜不能更好次,每吃去西雅图那边都去，川菜不能更好吃
codedlang:725:01,Crowd-AI-Lab/CodedLang,725,滴,滴,滴,di1,的,的,de,ti˥,ti˥,tɤ,tɤ,否,[],official_dictionary_casefold,歧义同音词,ambiguous_homophone,di1,de,ti˥,tɤ,烤鸭还是很地道滴😊在西雅图能吃到已经不错👌一份烤鸭➕鸭架加工10刀，税后➕小费70多，够三口人吃😊,烤鸭还是很地道的😊在西雅图能吃到已经不错👌一份烤鸭➕鸭架加工10刀，税后➕小费70多，够三口人吃😊
codedlang:726:01,Crowd-AI-Lab/CodedLang,726,好次,好次,好次,hao3 ci4,好吃,好吃,hao3 chi1,xɑʊ˨˩˦ tsʰɹ̩˥˩,xɑʊ˨˩˦ tsʰɹ̩˥˩,xɑʊ˨˩˦ ʈʂʰɻ̩˥,xɑʊ˨˩˦ ʈʂʰɻ̩˥,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,hao3 ci4,hao3 chi1,xau̯˧˩˧ tsʰɹ̩˥˩,xau̯˧˩˧ ʈʂʰɻ̩˥,烤冷面牛羊肉茄子都好次(๑´ڡ`๑),烤冷面牛羊肉茄子都好吃(๑´ڡ`๑)
codedlang:727:01,Crowd-AI-Lab/CodedLang,727,几把,几把,几把,ji3 ba3,鸡巴,鸡巴,ji1 ba1,tɕi˨˩˦ pa˨˩˦,tɕi˨˩˦ pa˨˩˦,tɕi˥ pa˥,tɕi˥ pa˥,否,[],official_dictionary_casefold,非词汇同音词,ambiguous_homophone,ji3 ba3,ji1 ba1,tɕi˧˩˧ pa˧˩˧,tɕi˥ pa˥,这个地方很垃圾 特别是扣钱的时候 瞎几把扣，给你个提示 搬走后的罚单不给钱 没关系 之后会降价的，1000多的罚单，3年后最后交了50刀,这个地方很垃圾 特别是扣钱的时候 瞎鸡巴扣，给你个提示 搬走后的罚单不给钱 没关系 之后会降价的，1000多的罚单，3年后最后交了50刀
codedlang:728:01,Crowd-AI-Lab/CodedLang,728,炒鸡,炒鸡,炒鸡,chao3 ji1,超级,超级,chao1 ji2,ʈʂʰɑʊ˨˩˦ tɕi˥,ʈʂʰɑʊ˨˩˦ tɕi˥,ʈʂʰɑʊ˥ tɕi˧˥,ʈʂʰɑʊ˥ tɕi˧˥,否,[],official_dictionary_casefold,歧义同音词,ambiguous_homophone,chao3 ji1,chao1 ji2,ʈʂʰau̯˧˩˧ tɕi˥,ʈʂʰau̯˥ tɕi˧˥,麻辣拌炒鸡好吃😋，下次还来。,麻啦拌超级好吃😋，下吃还来。
codedlang:729:01,Crowd-AI-Lab/CodedLang,729,diao,diao,diao,diao,屌,屌,diao3,tiɑʊ,tiɑʊ,tiɑʊ˨˩˦,tiɑʊ˨˩˦,否,[],official_dictionary_casefold,语音替代,phonetic,diao,diao3,tjau̯,tjau̯˧˩˧,"慕名而来 我老公吃完：""diao玩意儿真tm难吃，cao！"" 价格偏高 真要吃的话 吃自助吧","慕名而来 我老公吃完：""屌玩意儿真他妈难吃，操！"" 价格偏高 真要吃的话 吃自助吧"
codedlang:729:02,Crowd-AI-Lab/CodedLang,729,tm,tm,tm,tm,他妈,他妈,ta1 ma1,tˌiːˈɛm,tˌiːˈɛm,tʰa˥ ma˥,tʰa˥ ma˥,否,[],official_dictionary_casefold,语音替代,phonetic,tm,ta1 ma1,ˈti ˈɛm,tʰa˥ ma˥,"慕名而来 我老公吃完：""diao玩意儿真tm难吃，cao！"" 价格偏高 真要吃的话 吃自助吧","慕名而来 我老公吃完：""屌玩意儿真他妈难吃，操！"" 价格偏高 真要吃的话 吃自助吧"
codedlang:729:03,Crowd-AI-Lab/CodedLang,729,cao,cao,cao,cao,操,操,cao1,tsʰɑʊ,tsʰɑʊ,tsʰɑʊ˥,tsʰɑʊ˥,否,[],official_dictionary_casefold,语音替代,phonetic,cao,cao1,tsʰau̯,tsʰau̯˥,"慕名而来 我老公吃完：""diao玩意儿真tm难吃，cao！"" 价格偏高 真要吃的话 吃自助吧","慕名而来 我老公吃完：""屌玩意儿真他妈难吃，操！"" 价格偏高 真要吃的话 吃自助吧"
codedlang:730:01,Crowd-AI-Lab/CodedLang,730,滴,滴,滴,di1,的,的,de,ti˥,ti˥,tɤ,tɤ,否,[],official_dictionary_casefold,歧义同音词,ambiguous_homophone,di1,de,ti˥,tɤ,"Very nice food,l will back it，because the food very delicious,and pucka  味道非常棒，份量十足，可以吃到很地道的中国餐，厨师有广东滴有四川滴，好想天天来这里很多纯老美来吃饭（旁边有个酒吧，非常好的练英语环境）","Very nice food,l will 逼ack it，逼ecause the food very delicious,and pucka  味道非常棒，份量十足，可以吃到很地道的中国餐，厨师有广东的有四川的，好想天天来这里很多纯老美来吃饭（旁边有个酒吧，非常好的练英语环境）"
codedlang:731:01,Crowd-AI-Lab/CodedLang,731,jb,jb,jb,jb,鸡巴,鸡巴,ji1 ba1,dʒˌeɪbˈiː,dʒˌeɪbˈiː,tɕi˥ pa˥,tɕi˥ pa˥,否,[],official_dictionary_casefold,语音替代,phonetic,jb,ji1 ba1,ˈdʒeɪ pi˥,tɕi˥ pa˥,好地方是好地方，就是印度死妈游客太多，一个赛车模拟机，一个阿三排队 全家13口老小死了妈一样的去插队。浑身体味儿又大又臭，整个展厅充满印度人散发出来的jb恶臭味儿,好地方是好地方，就是印度死妈游客太多，一个赛车模拟机，一个阿三排队 全家13口老小死了妈一样的去插队。浑身体味儿又大又臭，整个展厅充满印度人散发出来的鸡巴恶臭味儿
codedlang:732:01,Crowd-AI-Lab/CodedLang,732,tm,tm,tm,tm,他妈,他妈,ta1 ma1,tˌiːˈɛm,tˌiːˈɛm,tʰa˥ ma˥,tʰa˥ ma˥,否,[],official_dictionary_casefold,语音替代,phonetic,tm,ta1 ma1,ˈti ˈɛm,tʰa˥ ma˥,在这里 吃的饺子 皮明显 是白的 不熟， 硬是要说 他们 就这样吃的， 说什么有的人喜欢吃生一点的，有的人喜欢熟的。 这tm是在做牛排么？ 一碗都没怎么吃，结账 还是要结， 对于这种 只为了收钱 而不去满足顾客的店，说什么也不会来第二次了,在这里 吃的饺子 皮明显 是白的 不熟， 硬是要说 他们 就这样吃的， 说什么有的人喜欢吃生一点的，有的人喜欢熟的。 这他妈是在做牛排么？ 一碗都没怎么吃，结账 还是要结， 对于这种 只为了收钱 而不去满足顾客的店，说什么也不会来第二吃了
codedlang:733:01,Crowd-AI-Lab/CodedLang,733,滴,滴,滴,di1,的,的,de,ti˥,ti˥,tɤ,tɤ,否,[],official_dictionary_casefold,歧义同音词,ambiguous_homophone,di1,de,ti˥,tɤ,高尔夫球场的自然风景没有拍，空气和视野开阔。。。食物味道也是非常棒滴……我喜欢我赞,高尔夫球场的自然风景没有拍，空气和视野开阔。。。食物味道也是非常棒的……我喜欢我赞
codedlang:734:01,Crowd-AI-Lab/CodedLang,734,滴,滴,滴,di1,的,的,de,ti˥,ti˥,tɤ,tɤ,否,[],official_dictionary_casefold,歧义同音词,ambiguous_homophone,di1,de,ti˥,tɤ,肉很赞啊，包括旋转特色菜（我的解释就是，不管做的什么菜，反正就是他们为了促销的）。早点来，要排队，然后就点了东西去旁边的公园或其他地方吃。里面位子特别特别少，而且挤在一堆人当中也不好受啊。不过这家店还是很不错滴。,肉很赞啊，包括旋转特色菜（我的解释就是，不管做的什么菜，反正就是他们为了促销的）。早点来，要排队，然后就点了东西去旁边的公园或其他地方吃。里面位子特别特别少，而且挤在一堆人当中也不好受啊。不过这家店还是很不错的。
codedlang:736:01,Crowd-AI-Lab/CodedLang,736,好次,好次,好次,hao3 ci4,好吃,好吃,hao3 chi1,xɑʊ˨˩˦ tsʰɹ̩˥˩,xɑʊ˨˩˦ tsʰɹ̩˥˩,xɑʊ˨˩˦ ʈʂʰɻ̩˥,xɑʊ˨˩˦ ʈʂʰɻ̩˥,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,hao3 ci4,hao3 chi1,xau̯˧˩˧ tsʰɹ̩˥˩,xau̯˧˩˧ ʈʂʰɻ̩˥,很好次的一家台湾餐厅，舒服的一批,很好吃的一家台湾餐厅，舒服的一批
codedlang:737:01,Crowd-AI-Lab/CodedLang,737,tm,tm,tm,tm,他妈,他妈,ta1 ma1,tˌiːˈɛm,tˌiːˈɛm,tʰa˥ ma˥,tʰa˥ ma˥,否,[],official_dictionary_casefold,语音替代,phonetic,tm,ta1 ma1,ˈti ˈɛm,tʰa˥ ma˥,建议在西雅图这一块的所有的没车的人都不要去那里买家具或者在网上订家具，它们那送货的不把你当人。  我9月20号在宜家买了超过$1K的家具，并且跟他们说好9月25号送到。尽管24号晚上我收到了正常的机器人的提醒电话说25号到达。然而9月25号我从早晨9点等到晚上9点仍然没有送到，电话也不打。  我26号早晨去宜家问，也不知道是什么原因miss了我的订单，没送，并且他们说下午5:30之前一定送到。我26号等到了下午两点，一个通知窗口期的电话都没打，我打回去问客服，被告知这个还在仓库里，当天送不了，第二天送……我那$1K的家具当时是我在仓库里搬出来推到送货服务点的，还在仓库也是醉了。  然而今天是27号，我等到14:30也没个提醒电话，也没人按门铃，我现在要提刀去宜家撕逼了……  明天28号就要开学了，我现在都没桌子没椅子没床垫，直接睡地板上睡了3天了，早知就不该省这点钱跑宜家买家具，我现在都觉得26号下午客服的态度就是你tm一个没车的穷逼也敢跑宜家买……,建议在西雅图这一块的所有的没车的人都不要去那里买家具或者在网上订家具，它们那送货的不把你当人。  我9月20号在宜家买了超过$1K的家具，并且跟他们说好9月25号送到。尽管24号晚上我收到了正常的机器人的提醒电话说25号到达。然而9月25号我从早晨9点等到晚上9点仍然没有送到，电话也不打。  我2厉害号早晨去宜家问，也不知道是什么原因miss了我的订单，没送，并且他们说下午5:30之前一定送到。我2厉害号等到了下午两点，一个通知窗口期的电话都没打，我打回去问客服，被告知这个还在仓库里，当天送不了，第二天送……我那$1K的家具当时是我在仓库里搬出来推到送货服务点的，还在仓库也是醉了。  然而今天是27号，我等到14:30也没个提醒电话，也没人按门铃，我现在要提刀去宜家撕逼了……  明天2不号就要开学了，我现在都没桌子没椅子没床垫，直接睡地板上睡了3天了，早知就不该省这点钱跑宜家买家具，我现在都觉得2厉害号下午客服的态度就是你他妈一个没车的穷逼也敢跑宜家买……
codedlang:738:01,Crowd-AI-Lab/CodedLang,738,好次,好次,好次,hao3 ci4,好吃,好吃,hao3 chi1,xɑʊ˨˩˦ tsʰɹ̩˥˩,xɑʊ˨˩˦ tsʰɹ̩˥˩,xɑʊ˨˩˦ ʈʂʰɻ̩˥,xɑʊ˨˩˦ ʈʂʰɻ̩˥,否,[],official_dictionary_casefold,非词汇同音词,non_lexical_homophone,hao3 ci4,hao3 chi1,xau̯˧˩˧ tsʰɹ̩˥˩,xau̯˧˩˧ ʈʂʰɻ̩˥,ლ(´ڡ`ლ)好次,ლ(´ڡ`ლ)好吃
codedlang:739:01,Crowd-AI-Lab/CodedLang,739,jb,jb,jb,jb,鸡巴,鸡巴,ji1 ba1,dʒˌeɪbˈiː,dʒˌeɪbˈiː,tɕi˥ pa˥,tɕi˥ pa˥,否,[],official_dictionary_casefold,语音替代,phonetic,jb,ji1 ba1,ˈdʒeɪ pi˥,tɕi˥ pa˥,马德，点个餐服务员态度巨jb恶劣，不认真对待客人，我还没说完话就给我挂掉了。,马德，点个餐服务员态度巨鸡巴恶劣，不认真对待客人，我还没说完话就给我挂掉了。
codedlang:740:01,Crowd-AI-Lab/CodedLang,740,tm,tm,tm,tm,他妈,他妈,ta1 ma1,tˌiːˈɛm,tˌiːˈɛm,tʰa˥ ma˥,tʰa˥ ma˥,否,[],official_dictionary_casefold,语音替代,phonetic,tm,ta1 ma1,ˈti ˈɛm,tʰa˥ ma˥,太tm的贵了,太他妈的贵了
codedlang:741:01,Crowd-AI-Lab/CodedLang,741,惹,惹,惹,re3,了,了,le,ɻɤ˨˩˦,ɻɤ˨˩˦,lɤ,lɤ,否,[],official_dictionary_casefold,歧义同音词,"ambiguous_homophone, phonetic",re3,le,ɻɤ˧˩˧,lɤ,学十二节课，总共六天，老板大军教练教的，路考一次过，大家长都惊呆了ww感觉很棒惹，不过平时还是要自己多练练鸭,学十二节课，总共六天，老板大军教练教的，路考一吃过，大家长都惊呆了哈哈感觉很棒了，不过平时还是要自己多练练鸭
codedlang:741:02,Crowd-AI-Lab/CodedLang,741,ww,ww,ww,ww,,,,dˌʌbəljˌuːdˈʌbəljˌuː,dˌʌbəljˌuːdˈʌbəljˌuː,,,是,"[{""type"": ""ambiguous_dictionary_decode"", ""candidates"": [""wa wa"", ""哈哈""]}]",ambiguous_official_dictionary,语音替代 / 跨语言语音编码,"ambiguous_homophone, phonetic",,,,,学十二节课，总共六天，老板大军教练教的，路考一次过，大家长都惊呆了ww感觉很棒惹，不过平时还是要自己多练练鸭,学十二节课，总共六天，老板大军教练教的，路考一吃过，大家长都惊呆了哈哈感觉很棒了，不过平时还是要自己多练练鸭
codedlang:742:01,Crowd-AI-Lab/CodedLang,742,滴,滴,滴,di1,的,的,de,ti˥,ti˥,tɤ,tɤ,否,[],official_dictionary_casefold,歧义同音词,ambiguous_homophone,di1,de,ti˥,tɤ,速度杠杠滴，以后转运就找你这一家了！,速度杠杠的，以后转运就找你这一家了！
codedlang:744:01,Crowd-AI-Lab/CodedLang,744,滴,滴,滴,di1,的,的,de,ti˥,ti˥,tɤ,tɤ,否,[],official_dictionary_casefold,歧义同音词,ambiguous_homophone,di1,de,ti˥,tɤ,良心車行，要多滴介紹朋友來,良心車行，要多的介紹朋友來
codedlang:745:01,Crowd-AI-Lab/CodedLang,745,jb,jb,jb,jb,鸡巴,鸡巴,ji1 ba1,dʒˌeɪbˈiː,dʒˌeɪbˈiː,tɕi˥ pa˥,tɕi˥ pa˥,否,[],official_dictionary_casefold,语音替代,"ambiguous_homophone, phonetic",jb,ji1 ba1,ˈdʒeɪ pi˥,tɕi˥ pa˥,什么逼玩意儿。可jb难吃了 调料都不匀。我滴妈呀。这店迟早黄。垃圾,什么逼玩意儿。可鸡巴难吃了 调料都不匀。我的妈呀。这店迟早黄。垃圾
codedlang:745:02,Crowd-AI-Lab/CodedLang,745,滴,滴,滴,di1,的,的,de,ti˥,ti˥,tɤ,tɤ,否,[],official_dictionary_casefold,歧义同音词,"ambiguous_homophone, phonetic",di1,de,ti˥,tɤ,什么逼玩意儿。可jb难吃了 调料都不匀。我滴妈呀。这店迟早黄。垃圾,什么逼玩意儿。可鸡巴难吃了 调料都不匀。我的妈呀。这店迟早黄。垃圾
codedlang:746:01,Crowd-AI-Lab/CodedLang,746,吃shi,吃shi,吃shi,chi1 shi,吃屎,吃屎,chi1 shi3,ʈʂʰɻ̩˥ ʂɻ̩,ʈʂʰɻ̩˥ ʂɻ̩,ʈʂʰɻ̩˥ ʂɻ̩˨˩˦,ʈʂʰɻ̩˥ ʂɻ̩˨˩˦,否,[],official_dictionary_casefold,语音替代,phonetic,chi1 shi,chi1 shi3,ʈʂʰɻ̩˥ ʂɻ̩,ʈʂʰɻ̩˥ ʂɻ̩˧˩˧,所有的外卖都好像只是用微波炉加热了！那奶茶全是粉！感觉在吃shi！,所有的外卖都好像只是用微波炉加热了！那奶茶全是粉！感觉在吃屎！
codedlang:747:01,Crowd-AI-Lab/CodedLang,747,tm,tm,tm,tm,他妈,他妈,ta1 ma1,tˌiːˈɛm,tˌiːˈɛm,tʰa˥ ma˥,tʰa˥ ma˥,否,[],official_dictionary_casefold,语音替代,phonetic,tm,ta1 ma1,ˈti ˈɛm,tʰa˥ ma˥,笑死我，我衣服烘56分钟一件都没干然后她说我没按？？？你tm无良奸商好意思说话？？？ 笑死我我另一桶衣服放进去一起的为什么我另一桶干了？？？你妈瞎了吧说话请看一下谢谢我建议你们这个店迟早关门好吗真的是服务态度有够差的诶,笑死我，我衣服烘5厉害分钟一件都没干然后她说我没按？？？你他妈无良奸商好意思说话？？？ 笑死我我另一桶衣服放进去一起的为什么我另一桶干了？？？你妈瞎了吧说话请看一下谢谢我建议你们这个店迟早关门好吗真的是服务态度有够差的诶
codedlang:749:01,Crowd-AI-Lab/CodedLang,749,幸胡,幸胡,幸胡,xing4 hu2,幸福,幸福,xing4 fu2,ɕiŋ˥˩ xu˧˥,ɕiŋ˥˩ xu˧˥,ɕiŋ˥˩ fu˧˥,ɕiŋ˥˩ fu˧˥,否,[],official_dictionary_casefold,非词汇同音词,"non_lexical_homophone, phonetic",xing4 hu2,xing4 fu2,ɕi˥˩ŋ xu˧˥,ɕi˥˩ŋ fu˧˥,这里牛排的口味偏国内，不用跑国内也能吃到！！幸胡shi了😝😝,这里牛排的口味偏国内，不用跑国内也能吃到！！幸福死了😝😝
codedlang:749:02,Crowd-AI-Lab/CodedLang,749,shi了,shi了,shi了,shi le,死了,死了,si3 le,ʂɻ̩ lɤ,ʂɻ̩ lɤ,sɹ̩˨˩˦ lɤ,sɹ̩˨˩˦ lɤ,否,[],official_dictionary_casefold,语音替代,"non_lexical_homophone, phonetic",shi le,si3 le,ʂɻ̩ lɤ,sɹ̩˧˩˧ lɤ,这里牛排的口味偏国内，不用跑国内也能吃到！！幸胡shi了😝😝,这里牛排的口味偏国内，不用跑国内也能吃到！！幸福死了😝😝
codedlang:750:01,Crowd-AI-Lab/CodedLang,750,艹,艹,艹,cao3,,,,tsʰɑʊ˨˩˦,tsʰɑʊ˨˩˦,,,是,"[{""type"": ""missing_dictionary_decode""}]",not_in_official_dictionary,语音替代,"orthographic, phonetic",,,,,艹tmd这家是做什么粑粑不知道，里面做的菜是什么，蟹炒米粉用蓝蟹大拇指，没开的那种，蝴蝶燕不用鱼做就算了，用tmd的什么肉丝，双龙的龙虾死的。jb的两片的姜頭，几条的葱丝。吃个晚饭感觉就是在地下室一样，TMD来根蜡烛也算，苍蝇在桌上飞来飞去，垃圾店，卖高价。来这家店吃就是跳坑里，在门口衣母衣伯买两个马儿都好过千百倍。,草他妈的这家是做什么粑粑不知道，里面做的菜是什么，蟹炒米粉用蓝蟹大拇指，没开的那种，蝴蝶燕不用鱼做就算了，用他妈的的什么肉丝，双龙的龙虾死的。鸡巴的两片的姜頭，几条的葱丝。吃个晚饭感觉就是在地下室一样，他妈的来根蜡烛也算，苍蝇在桌上飞来飞去，垃圾店，卖高价。来这家店吃就是跳坑里，在门口衣母衣伯买两个马儿都好过千百倍。
codedlang:750:02,Crowd-AI-Lab/CodedLang,750,tmd,tmd,tmd,tmd,他妈的,他妈的,ta1 ma1 de,tˌiːˌɛmdˈiː,tˌiːˌɛmdˈiː,tʰa˥ ma˥ tɤ,tʰa˥ ma˥ tɤ,否,[],official_dictionary_casefold,语音替代,"orthographic, phonetic",tmd,ta1 ma1 de,ˈti ˈɛm ti,tʰa˥ ma˥ tɤ,艹tmd这家是做什么粑粑不知道，里面做的菜是什么，蟹炒米粉用蓝蟹大拇指，没开的那种，蝴蝶燕不用鱼做就算了，用tmd的什么肉丝，双龙的龙虾死的。jb的两片的姜頭，几条的葱丝。吃个晚饭感觉就是在地下室一样，TMD来根蜡烛也算，苍蝇在桌上飞来飞去，垃圾店，卖高价。来这家店吃就是跳坑里，在门口衣母衣伯买两个马儿都好过千百倍。,草他妈的这家是做什么粑粑不知道，里面做的菜是什么，蟹炒米粉用蓝蟹大拇指，没开的那种，蝴蝶燕不用鱼做就算了，用他妈的的什么肉丝，双龙的龙虾死的。鸡巴的两片的姜頭，几条的葱丝。吃个晚饭感觉就是在地下室一样，他妈的来根蜡烛也算，苍蝇在桌上飞来飞去，垃圾店，卖高价。来这家店吃就是跳坑里，在门口衣母衣伯买两个马儿都好过千百倍。
codedlang:750:03,Crowd-AI-Lab/CodedLang,750,jb,jb,jb,jb,鸡巴,鸡巴,ji1 ba1,dʒˌeɪbˈiː,dʒˌeɪbˈiː,tɕi˥ pa˥,tɕi˥ pa˥,否,[],official_dictionary_casefold,语音替代,"orthographic, phonetic",jb,ji1 ba1,ˈdʒeɪ pi˥,tɕi˥ pa˥,艹tmd这家是做什么粑粑不知道，里面做的菜是什么，蟹炒米粉用蓝蟹大拇指，没开的那种，蝴蝶燕不用鱼做就算了，用tmd的什么肉丝，双龙的龙虾死的。jb的两片的姜頭，几条的葱丝。吃个晚饭感觉就是在地下室一样，TMD来根蜡烛也算，苍蝇在桌上飞来飞去，垃圾店，卖高价。来这家店吃就是跳坑里，在门口衣母衣伯买两个马儿都好过千百倍。,草他妈的这家是做什么粑粑不知道，里面做的菜是什么，蟹炒米粉用蓝蟹大拇指，没开的那种，蝴蝶燕不用鱼做就算了，用他妈的的什么肉丝，双龙的龙虾死的。鸡巴的两片的姜頭，几条的葱丝。吃个晚饭感觉就是在地下室一样，他妈的来根蜡烛也算，苍蝇在桌上飞来飞去，垃圾店，卖高价。来这家店吃就是跳坑里，在门口衣母衣伯买两个马儿都好过千百倍。
codedlang:750:04,Crowd-AI-Lab/CodedLang,750,TMD,TMD,TMD,TMD,他妈的,他妈的,ta1 ma1 de,tˌiːˌɛmdˈiː,tˌiːˌɛmdˈiː,tʰa˥ ma˥ tɤ,tʰa˥ ma˥ tɤ,否,[],official_dictionary_casefold,语音替代,"orthographic, phonetic",tmd,ta1 ma1 de,ˈti ˈɛm ti,tʰa˥ ma˥ tɤ,艹tmd这家是做什么粑粑不知道，里面做的菜是什么，蟹炒米粉用蓝蟹大拇指，没开的那种，蝴蝶燕不用鱼做就算了，用tmd的什么肉丝，双龙的龙虾死的。jb的两片的姜頭，几条的葱丝。吃个晚饭感觉就是在地下室一样，TMD来根蜡烛也算，苍蝇在桌上飞来飞去，垃圾店，卖高价。来这家店吃就是跳坑里，在门口衣母衣伯买两个马儿都好过千百倍。,草他妈的这家是做什么粑粑不知道，里面做的菜是什么，蟹炒米粉用蓝蟹大拇指，没开的那种，蝴蝶燕不用鱼做就算了，用他妈的的什么肉丝，双龙的龙虾死的。鸡巴的两片的姜頭，几条的葱丝。吃个晚饭感觉就是在地下室一样，他妈的来根蜡烛也算，苍蝇在桌上飞来飞去，垃圾店，卖高价。来这家店吃就是跳坑里，在门口衣母衣伯买两个马儿都好过千百倍。
codedlang:751:01,Crowd-AI-Lab/CodedLang,751,滴,滴,滴,di1,的,的,de,ti˥,ti˥,tɤ,tɤ,否,[],official_dictionary_casefold,歧义同音词,ambiguous_homophone,di1,de,ti˥,tɤ,老板娘是真滴会夸人 老板给我剪了个超级帅的头发 放的音乐也是早期的复古风哈哈,老板娘是真的会夸人 老板给我剪了个超级帅的头发 放的音乐也是早期的复古风哈哈
